epoch,step,vehicle_id,speed_kmh,accel_ms2,prox_m,wave_m,ai_score,category
4,237,cross_2,50.14,-0.456,58.67,36.254,47.41,Normal
4,237,cross_3,50.14,-0.537,17.68,36.251,81.16,Aggressive
4,237,cross_4,50.29,0.11,38.38,36.274,50.38,Normal
4,237,cross_5,50.18,-0.371,99.34,120.344,47.08,Normal
4,240,cross_0,46.83,0.444,109.46,33.74,46.65,Normal
4,240,cross_1,50.2,0.094,103.2,36.263,45.98,Normal
4,240,cross_2,50.36,0.599,62.9,36.254,48.03,Normal
4,240,cross_3,50.2,0.173,21.48,36.251,72.32,Aggressive
4,240,cross_4,50.39,0.259,34.24,36.275,54.62,Normal
4,240,cross_5,50.18,-0.002,95.09,107.488,45.6,Normal
4,243,cross_0,46.86,0.066,113.4,33.739,45.14,Normal
4,243,cross_1,50.32,0.314,107.38,36.263,46.88,Normal
4,243,cross_2,50.17,-0.529,67.16,36.253,47.71,Normal
4,243,cross_3,50.28,0.214,25.65,36.25,65.45,Normal
4,243,cross_4,50.24,-0.417,30.24,36.276,59.77,Normal
4,243,cross_5,50.29,0.314,90.89,91.48,46.88,Normal
4,246,cross_0,46.88,0.061,117.42,33.738,45.13,Normal
4,246,cross_1,50.38,0.175,111.62,36.263,46.34,Normal
4,246,cross_2,50.36,0.543,71.54,36.252,47.81,Normal
4,246,cross_3,50.15,-0.349,30.02,36.25,59.76,Normal
4,246,cross_4,50.13,-0.282,26.64,36.276,64.18,Normal
4,246,cross_5,50.4,0.299,86.76,70.196,46.84,Normal
4,249,cross_0,46.67,-0.566,121.42,33.737,47.1,Normal
4,249,cross_1,50.3,-0.225,115.88,36.263,46.52,Normal
4,249,cross_2,50.29,-0.203,75.89,36.252,46.43,Normal
4,249,cross_3,50.21,0.154,34.41,36.25,54.0,Normal
4,249,cross_4,50.28,0.401,23.19,36.276,70.23,Aggressive
4,249,cross_5,50.14,-0.718,82.67,35.074,48.46,Normal
4,252,cross_0,46.81,0.381,125.38,33.737,46.39,Normal
4,252,cross_1,50.39,0.265,120.1,36.262,46.71,Normal
4,252,cross_2,50.26,-0.08,80.16,36.252,45.93,Normal
4,252,cross_3,50.24,0.095,38.68,36.25,50.09,Normal
4,252,cross_4,50.39,0.296,19.75,36.276,76.11,Aggressive
4,252,cross_5,50.21,0.198,78.55,35.401,46.4,Normal
4,255,cross_0,46.91,0.276,129.27,33.738,45.99,Normal
4,255,cross_1,50.27,-0.354,124.28,36.262,47.03,Normal
4,255,cross_2,50.24,-0.059,84.32,36.252,45.84,Normal
4,255,cross_3,50.23,-0.023,42.82,36.25,47.35,Normal
4,255,cross_4,50.38,-0.02,16.17,36.277,82.35,Aggressive
4,255,cross_5,50.14,-0.205,74.38,35.665,46.41,Normal
4,258,cross_0,46.82,-0.241,133.16,33.738,45.84,Normal
4,258,cross_1,50.21,-0.164,128.46,36.26,46.26,Normal
4,258,cross_2,50.2,-0.101,88.48,36.252,46.0,Normal
4,258,cross_3,50.18,-0.155,46.97,36.25,46.51,Normal
4,258,cross_4,50.14,-0.655,12.96,36.276,92.1,Aggressive
4,258,cross_5,50.29,0.427,70.21,35.872,47.33,Normal
4,261,cross_0,46.9,0.201,137.06,33.739,45.69,Normal
4,261,cross_1,50.33,0.328,132.64,36.259,46.94,Normal
4,261,cross_2,50.17,-0.106,92.64,36.251,46.02,Normal
4,261,cross_3,50.37,0.53,51.13,36.25,47.76,Normal
4,261,cross_4,50.32,0.484,10.48,36.275,97.55,Aggressive
4,261,cross_5,50.26,-0.076,66.03,36.026,45.92,Normal
4,264,cross_0,46.75,-0.412,140.94,33.739,46.5,Normal
4,264,cross_1,50.39,0.181,136.83,36.258,46.37,Normal
4,264,cross_2,50.34,0.481,96.82,36.251,47.55,Normal
4,264,cross_3,50.3,-0.192,55.28,36.251,46.39,Normal
4,264,cross_4,50.18,-0.388,9.31,36.274,100.0,Aggressive
4,264,cross_5,50.2,-0.189,61.87,36.134,46.36,Normal
4,267,cross_0,46.82,0.21,144.9,33.74,45.71,Normal
4,267,cross_1,50.37,-0.068,141.05,36.257,45.91,Normal
4,267,cross_2,50.28,-0.172,101.07,36.251,46.31,Normal
4,267,cross_3,50.31,0.037,59.55,36.252,45.77,Normal
4,267,cross_4,50.25,0.21,10.77,36.272,95.71,Aggressive
4,267,cross_5,50.38,0.517,57.8,36.201,47.71,Normal
4,270,cross_0,46.73,-0.25,148.84,33.74,45.85,Normal
4,270,cross_1,50.23,-0.386,145.28,36.256,47.15,Normal
4,270,cross_2,50.39,0.33,105.33,36.251,46.96,Normal
4,270,cross_3,50.17,-0.391,63.82,36.253,47.16,Normal
4,270,cross_4,50.34,0.253,13.49,36.271,89.29,Aggressive
4,270,cross_5,50.21,-0.491,53.77,36.238,47.56,Normal
4,273,cross_0,46.89,0.433,152.81,33.741,46.62,Normal
4,273,cross_1,50.2,-0.082,149.51,36.255,45.93,Normal
4,273,cross_2,50.34,-0.154,109.59,36.25,46.25,Normal
4,273,cross_3,50.33,0.431,68.1,36.254,47.35,Normal
4,273,cross_4,50.34,-0.012,16.88,36.27,80.78,Aggressive
4,273,cross_5,50.38,0.475,49.78,36.252,47.54,Normal
4,276,cross_0,46.74,-0.425,156.84,33.741,46.56,Normal
4,276,cross_1,50.4,0.552,153.82,36.254,47.85,Normal
4,276,cross_2,50.33,-0.013,113.96,36.25,45.68,Normal
4,276,cross_3,50.13,-0.536,72.49,36.255,47.73,Normal
4,276,cross_4,50.25,-0.24,21.18,36.269,73.15,Aggressive
4,276,cross_5,50.32,-0.168,46.04,36.255,46.8,Normal
4,279,cross_0,46.74,0.016,160.88,33.74,44.92,Normal
4,279,cross_1,50.22,-0.503,158.13,36.253,47.61,Normal
4,279,cross_2,50.32,-0.028,118.34,36.25,45.74,Normal
4,279,cross_3,50.23,0.269,76.91,36.255,46.68,Normal
4,279,cross_4,50.31,0.163,25.57,36.268,65.37,Normal
4,279,cross_5,50.14,-0.502,42.47,36.255,49.41,Normal
4,282,cross_0,46.7,-0.12,165.04,33.74,45.33,Normal
4,282,cross_1,50.4,0.499,162.54,36.253,47.64,Normal
4,282,cross_2,50.25,-0.198,122.86,36.25,46.4,Normal
4,282,cross_3,50.35,0.344,81.5,36.256,47.01,Normal
4,282,cross_4,50.38,0.18,30.54,36.268,58.48,Normal
4,282,cross_5,50.26,0.354,39.43,36.256,50.61,Normal
4,285,cross_0,46.7,0.002,169.23,33.74,44.85,Normal
4,285,cross_1,50.16,-0.663,166.96,36.252,48.24,Normal
4,285,cross_2,50.18,-0.195,127.42,36.25,46.38,Normal
4,285,cross_3,50.32,-0.091,86.14,36.256,45.99,Normal
4,285,cross_4,50.28,-0.258,35.51,36.267,53.37,Normal
4,285,cross_5,50.26,0.002,36.82,36.256,51.18,Normal
4,288,cross_0,46.92,0.605,173.45,33.741,47.31,Normal
4,288,cross_1,50.39,0.643,171.43,36.251,48.21,Normal
4,288,cross_2,50.26,0.206,132.01,36.25,46.44,Normal
4,288,cross_3,50.15,-0.465,90.8,36.256,47.45,Normal
4,288,cross_4,50.26,-0.07,40.49,36.266,48.79,Normal
4,288,cross_5,50.21,-0.16,34.74,36.256,53.69,Normal
4,291,cross_0,46.84,-0.211,177.56,33.741,45.72,Normal
4,291,cross_1,50.33,-0.173,175.81,36.25,46.32,Normal
4,291,cross_2,50.19,-0.181,136.46,36.25,46.32,Normal
4,291,cross_3,50.35,0.552,95.29,36.255,47.84,Normal
4,291,cross_4,50.16,-0.275,44.95,36.265,47.5,Normal
4,291,cross_5,50.31,0.301,32.65,36.255,56.46,Normal
4,294,cross_0,46.91,0.185,181.83,33.742,45.63,Normal
4,294,cross_1,50.14,-0.512,180.31,36.249,47.64,Normal
4,294,cross_2,50.38,0.531,141.09,36.25,47.76,Normal
4,294,cross_3,50.28,-0.214,100.01,36.255,46.47,Normal
4,294,cross_4,50.36,0.564,49.94,36.265,47.89,Normal
4,294,cross_5,50.35,0.093,31.8,36.254,56.6,Normal
4,297,cross_0,46.77,-0.373,186.11,33.743,46.35,Normal
4,297,cross_1,50.15,0.014,184.84,36.248,45.65,Normal
4,297,cross_2,50.2,-0.497,145.75,36.25,47.59,Normal
4,297,cross_3,50.32,0.133,104.75,36.254,46.16,Normal
4,297,cross_4,50.14,-0.616,54.92,36.265,48.05,Normal
4,297,cross_5,50.14,-0.589,31.72,36.254,58.63,Normal
4,300,cross_0,46.82,0.124,190.42,33.745,45.37,Normal
4,300,cross_1,50.34,0.534,189.4,36.248,47.77,Normal
4,300,cross_2,50.36,0.439,150.43,36.25,47.39,Normal
4,300,cross_3,50.24,-0.237,109.52,36.254,46.56,Normal
4,300,cross_4,50.2,0.169,59.91,36.265,46.28,Normal
4,300,cross_5,50.38,0.682,32.42,36.253,58.26,Normal
4,303,cross_0,46.66,-0.447,194.9,33.746,46.63,Normal
4,303,cross_1,50.3,-0.111,194.13,36.247,46.07,Normal
4,303,cross_2,50.25,-0.312,155.34,36.251,46.86,Normal
4,303,cross_3,50.16,-0.217,114.56,36.253,46.46,Normal
4,303,cross_4,50.37,0.454,65.4,36.264,47.45,Normal
4,303,cross_5,50.26,-0.326,34.72,36.253,54.39,Normal
4,306,cross_0,46.81,0.413,199.56,33.747,46.52,Normal
4,306,cross_1,50.29,-0.014,199.02,36.246,45.68,Normal
4,306,cross_2,50.14,-0.305,160.43,36.251,46.81,Normal
4,306,cross_3,50.17,0.034,119.84,36.253,45.73,Normal
4,306,cross_4,50.26,-0.302,71.24,36.264,46.82,Normal
4,306,cross_5,50.29,0.065,38.29,36.253,50.27,Normal
4,309,cross_1,50.37,0.22,203.79,36.247,46.52,Normal
4,309,cross_2,50.38,0.66,165.35,36.252,48.28,Normal
4,309,cross_3,50.28,0.296,124.87,36.253,46.8,Normal
4,309,cross_4,50.36,0.283,76.57,36.265,46.77,Normal
4,309,cross_5,50.38,0.267,41.5,36.253,49.02,Normal
4,312,cross_2,50.19,-0.531,170.03,36.252,47.72,Normal
4,312,cross_3,50.38,0.284,129.63,36.254,46.78,Normal
4,312,cross_4,50.35,-0.025,81.38,36.266,45.74,Normal
4,312,cross_5,50.28,-0.282,44.22,36.253,47.82,Normal
4,315,cross_2,50.35,0.451,174.98,36.252,47.44,Normal
4,315,cross_3,50.23,-0.405,134.7,36.254,47.23,Normal
4,315,cross_4,50.18,-0.475,86.71,36.266,47.49,Normal
4,315,cross_5,50.19,-0.251,48.16,36.254,46.71,Normal
4,318,cross_2,50.16,-0.521,179.95,36.252,47.67,Normal
4,318,cross_3,50.18,-0.154,139.79,36.254,46.21,Normal
4,318,cross_4,50.16,-0.065,92.03,36.267,45.85,Normal
4,318,cross_5,50.22,0.066,52.34,36.254,45.87,Normal
4,321,cross_2,50.37,0.58,184.68,36.253,47.96,Normal
4,321,cross_3,50.26,0.231,144.56,36.254,46.54,Normal
4,321,cross_4,50.2,0.135,96.83,36.268,46.14,Normal
4,321,cross_5,50.16,-0.157,55.87,36.255,46.22,Normal
4,324,cross_2,50.34,-0.093,189.68,36.253,46.0,Normal
4,324,cross_3,50.24,-0.063,149.67,36.254,45.86,Normal
4,324,cross_4,50.2,-0.02,102.16,36.268,45.68,Normal
4,324,cross_5,50.17,0.035,60.41,36.255,45.74,Normal
4,327,cross_2,50.19,-0.408,194.4,36.253,47.23,Normal
4,327,cross_3,50.16,-0.211,154.45,36.254,46.43,Normal
4,327,cross_4,50.27,0.192,106.96,36.268,46.38,Normal
4,327,cross_5,50.28,0.313,64.25,36.255,46.87,Normal
4,330,cross_2,50.34,0.423,199.14,36.253,47.32,Normal
4,330,cross_3,50.21,0.135,159.24,36.255,46.14,Normal
4,330,cross_4,50.38,0.312,111.78,36.269,46.89,Normal
4,330,cross_5,50.15,-0.369,68.22,36.255,47.07,Normal
4,333,cross_2,50.16,-0.499,204.18,36.253,47.59,Normal
4,333,cross_3,50.23,0.05,164.38,36.254,45.81,Normal
4,333,cross_4,50.3,-0.209,117.1,36.269,46.46,Normal
4,333,cross_5,50.3,0.415,73.08,36.254,47.28,Normal
4,336,cross_2,50.14,-0.054,209.53,36.253,45.81,Normal
4,336,cross_3,50.15,-0.219,169.89,36.254,46.47,Normal
4,336,cross_4,50.32,0.042,122.95,36.269,45.79,Normal
4,336,cross_5,50.35,0.123,78.79,36.254,46.12,Normal
4,339,cross_3,50.39,0.661,175.43,36.253,48.29,Normal
4,339,cross_4,50.31,-0.016,128.8,36.269,45.69,Normal
4,339,cross_5,50.32,-0.064,84.53,36.255,45.88,Normal
4,342,cross_3,50.15,-0.675,180.61,36.253,48.29,Normal
4,342,cross_4,50.29,-0.054,134.13,36.269,45.84,Normal
4,342,cross_5,50.3,-0.06,89.52,36.255,45.86,Normal
4,345,cross_3,50.24,0.245,186.18,36.252,46.59,Normal
4,345,cross_4,50.2,-0.26,139.98,36.268,46.64,Normal
4,345,cross_5,50.28,-0.047,95.32,36.256,45.81,Normal
4,348,cross_3,50.36,0.353,191.79,36.251,47.05,Normal
4,348,cross_4,50.27,0.199,145.85,36.267,46.41,Normal
4,348,cross_5,50.19,-0.248,101.12,36.256,46.59,Normal
4,351,cross_3,50.24,-0.351,197.4,36.25,47.01,Normal
4,351,cross_4,50.27,-0.0,151.72,36.266,45.62,Normal
4,351,cross_5,50.35,0.423,106.94,36.257,47.33,Normal
4,354,cross_3,50.35,0.32,203.04,36.249,46.91,Normal
4,354,cross_4,50.2,-0.187,157.6,36.264,46.35,Normal
4,354,cross_5,50.19,-0.427,112.77,36.257,47.31,Normal
4,357,cross_3,50.31,-0.115,208.69,36.249,46.09,Normal
4,357,cross_4,50.2,-0.002,163.49,36.262,45.61,Normal
4,357,cross_5,50.18,-0.035,118.61,36.257,45.74,Normal
4,360,cross_3,50.27,-0.108,213.94,36.248,46.05,Normal
4,360,cross_4,50.27,0.18,168.82,36.26,46.33,Normal
4,360,cross_5,50.23,0.138,123.73,36.257,46.16,Normal
4,363,cross_3,50.26,-0.017,219.61,36.248,45.68,Normal
4,363,cross_4,50.27,0.004,174.7,36.259,45.63,Normal
4,363,cross_5,50.25,0.057,129.59,36.257,45.84,Normal
4,366,cross_3,50.3,0.097,225.3,36.248,46.01,Normal
4,366,cross_4,50.31,0.121,180.59,36.258,46.11,Normal
4,366,cross_5,50.39,0.388,135.46,36.258,47.2,Normal
4,369,cross_4,50.21,-0.284,185.92,36.256,46.74,Normal
4,369,cross_5,50.32,-0.202,140.62,36.258,46.44,Normal
4,372,cross_4,50.31,0.263,191.81,36.255,46.68,Normal
4,372,cross_5,50.35,0.1,146.5,36.258,46.04,Normal
4,375,cross_4,50.16,-0.398,197.7,36.253,47.18,Normal
4,375,cross_5,50.29,-0.168,152.39,36.259,46.29,Normal
4,378,cross_4,50.31,0.419,203.6,36.251,47.3,Normal
4,378,cross_5,50.2,-0.25,158.27,36.26,46.6,Normal
4,381,cross_4,50.18,-0.364,208.92,36.249,47.05,Normal
4,381,cross_5,50.4,0.536,163.46,36.26,47.79,Normal
4,384,cross_4,50.16,-0.06,214.82,36.247,45.83,Normal
4,384,cross_5,50.36,-0.106,169.36,36.261,46.06,Normal
4,387,cross_4,50.28,0.323,220.71,36.246,46.91,Normal
4,387,cross_5,50.24,-0.331,175.26,36.262,46.93,Normal
4,390,cross_4,50.15,-0.365,226.61,36.244,47.05,Normal
4,390,cross_5,50.16,-0.214,181.15,36.262,46.45,Normal
4,393,cross_4,50.21,0.176,231.95,36.243,46.31,Normal
4,393,cross_5,50.13,-0.083,186.36,36.261,45.92,Normal
4,396,cross_4,50.35,0.386,237.85,36.241,47.18,Normal
4,396,cross_5,50.19,0.156,192.26,36.261,46.22,Normal
4,399,cross_4,50.37,0.054,243.75,36.24,45.85,Normal
4,399,cross_5,50.29,0.297,198.17,36.26,46.81,Normal
4,402,cross_4,50.17,-0.534,249.65,36.24,47.73,Normal
4,402,cross_5,50.3,0.008,204.08,36.26,45.65,Normal
4,405,cross_4,50.28,0.291,255.56,36.24,46.78,Normal
4,405,cross_5,50.3,0.018,209.99,36.259,45.69,Normal
4,408,cross_5,50.18,-0.356,215.9,36.259,47.02,Normal
4,411,cross_5,50.18,0.017,221.12,36.258,45.66,Normal
4,414,cross_5,50.36,0.506,226.36,36.257,47.66,Normal
4,417,cross_5,50.22,-0.411,230.91,36.257,47.25,Normal
4,420,cross_5,50.28,0.166,235.48,36.255,46.28,Normal
4,423,cross_5,50.27,-0.023,240.73,36.254,45.71,Normal
4,426,cross_5,50.28,0.037,245.98,36.253,45.77,Normal
4,429,cross_5,50.28,0.01,251.24,36.251,45.66,Normal
4,432,cross_5,50.21,-0.214,257.16,36.25,46.46,Normal
4,435,cross_5,50.24,0.084,262.42,36.248,45.94,Normal
4,438,cross_5,50.16,-0.224,267.68,36.247,46.48,Normal
5,3,cross_0,41.93,-13.534,245.68,68.755,63.91,Normal
5,6,cross_0,44.2,6.303,240.98,89.856,64.34,Normal
5,9,cross_0,46.55,6.529,235.6,105.71,64.82,Normal
5,12,cross_0,46.73,0.483,230.68,118.436,46.78,Normal
5,15,cross_0,46.78,0.157,226.3,128.963,45.49,Normal
5,18,cross_0,46.86,0.223,221.38,137.797,45.77,Normal
5,21,cross_0,46.7,-0.459,216.47,145.246,46.68,Normal
5,21,cross_1,33.17,-47.78,236.66,69.827,62.45,Normal
5,24,cross_0,46.66,-0.111,211.02,151.516,45.28,Normal
5,24,cross_1,35.29,5.876,232.11,90.662,62.77,Normal
5,27,cross_0,46.88,0.627,205.58,156.747,47.39,Normal
5,27,cross_1,37.51,6.182,227.43,106.482,63.13,Normal
5,30,cross_0,46.71,-0.483,199.98,161.041,46.78,Normal
5,30,cross_1,40.02,6.974,222.42,119.271,63.56,Normal
5,33,cross_0,46.82,0.295,194.37,164.471,46.05,Normal
5,33,cross_1,42.23,6.118,217.26,129.906,63.96,Normal
5,36,cross_0,46.71,-0.294,188.78,167.09,46.03,Normal
5,36,cross_1,44.51,6.355,211.95,138.864,64.4,Normal
5,39,cross_0,46.66,-0.151,183.7,168.937,45.44,Normal
5,39,cross_1,46.82,6.397,206.96,146.438,64.87,Normal
5,42,cross_0,46.78,0.347,178.62,170.036,46.25,Normal
5,42,cross_1,49.27,6.812,201.8,152.821,65.39,Normal
5,45,cross_0,46.77,-0.025,173.04,170.401,44.96,Normal
5,45,cross_1,50.37,3.071,196.06,158.148,57.92,Normal
5,48,cross_0,46.8,0.064,167.47,170.038,45.12,Normal
5,48,cross_1,50.28,-0.274,190.33,162.524,46.71,Normal
5,51,cross_0,46.72,-0.208,162.4,168.941,45.68,Normal
5,51,cross_1,50.33,0.139,185.05,166.023,46.18,Normal
5,51,cross_2,43.95,-17.203,219.06,69.872,64.29,Normal
5,54,cross_0,46.9,0.511,156.85,167.097,46.93,Normal
5,54,cross_1,50.31,-0.055,179.34,168.701,45.84,Normal
5,54,cross_2,46.2,6.26,213.91,90.621,64.74,Normal
5,57,cross_0,46.72,-0.525,151.32,164.48,46.95,Normal
5,57,cross_1,50.4,0.25,173.63,170.596,46.64,Normal
5,57,cross_2,48.42,6.146,208.62,106.301,65.21,Normal
5,60,cross_0,46.73,0.051,146.26,161.052,45.06,Normal
5,60,cross_1,50.16,-0.658,168.38,171.734,48.22,Normal
5,60,cross_2,50.27,5.15,203.52,118.918,65.62,Normal
5,63,cross_0,46.82,0.232,141.22,156.761,45.8,Normal
5,63,cross_1,50.3,0.39,163.12,172.129,47.18,Normal
5,63,cross_2,50.4,0.354,198.4,129.367,47.06,Normal
5,66,cross_0,46.82,0.005,136.64,151.533,44.89,Normal
5,66,cross_1,50.29,-0.024,158.3,171.788,45.72,Normal
5,66,cross_2,50.28,-0.314,193.62,138.142,46.88,Normal
5,69,cross_0,46.67,-0.403,131.59,145.267,46.45,Normal
5,69,cross_1,50.27,-0.054,153.05,170.705,45.83,Normal
5,69,cross_2,50.25,-0.094,188.53,145.547,45.99,Normal
5,72,cross_0,46.79,0.332,127.02,137.82,46.19,Normal
5,72,cross_1,50.36,0.254,148.23,168.867,46.65,Normal
5,72,cross_2,50.21,-0.12,183.75,151.78,46.08,Normal
5,75,cross_0,46.87,0.222,122.44,128.99,45.77,Normal
5,75,cross_1,50.36,-0.005,143.41,166.248,45.66,Normal
5,75,cross_2,50.2,-0.021,178.99,156.982,45.68,Normal
5,78,cross_0,46.71,-0.452,117.87,118.466,46.66,Normal
5,78,cross_1,50.26,-0.286,138.58,162.811,46.76,Normal
5,78,cross_2,50.36,0.443,174.22,161.253,47.41,Normal
5,81,cross_0,46.69,-0.055,112.83,105.744,45.06,Normal
5,81,cross_1,50.34,0.231,133.35,158.502,46.55,Normal
5,81,cross_2,50.28,-0.223,169.15,164.666,46.51,Normal
5,81,cross_3,36.74,-37.66,206.45,69.475,63.0,Normal
5,84,cross_0,46.68,-0.031,108.25,89.896,44.96,Normal
5,84,cross_1,50.17,-0.484,128.53,153.248,47.53,Normal
5,84,cross_2,50.15,-0.358,164.4,167.272,47.02,Normal
5,84,cross_3,38.86,5.877,202.71,90.101,63.36,Normal
5,87,cross_0,46.85,0.467,103.67,68.796,46.75,Normal
5,87,cross_1,50.22,0.14,123.71,146.948,46.16,Normal
5,87,cross_2,50.28,0.347,159.65,169.11,47.01,Normal
5,87,cross_3,41.21,6.531,198.8,105.747,63.77,Normal
5,90,cross_0,46.73,-0.335,99.56,33.711,46.19,Normal
5,90,cross_1,50.34,0.344,119.3,139.461,47.01,Normal
5,90,cross_2,50.36,0.247,155.2,170.204,46.63,Normal
5,90,cross_3,43.57,6.559,194.96,118.378,64.22,Normal
5,93,cross_0,46.89,0.439,95.44,33.731,46.64,Normal
5,93,cross_1,50.22,-0.334,114.89,130.581,46.94,Normal
5,93,cross_2,50.36,-0.012,150.74,170.568,45.68,Normal
5,93,cross_3,45.77,6.113,190.94,128.866,64.66,Normal
5,96,cross_0,46.7,-0.505,91.82,33.736,46.87,Normal
5,96,cross_1,50.3,0.228,110.9,120.001,46.54,Normal
5,96,cross_2,50.38,0.05,146.6,170.207,45.84,Normal
5,96,cross_3,48.31,7.056,186.97,137.685,65.19,Normal
5,99,cross_0,46.77,0.178,88.21,33.736,45.57,Normal
5,99,cross_1,50.23,-0.199,106.93,107.217,46.4,Normal
5,99,cross_2,50.24,-0.384,142.45,169.116,47.14,Normal
5,99,cross_3,50.22,5.29,182.83,145.126,65.6,Normal
5,102,cross_0,46.83,0.186,84.13,33.736,45.62,Normal
5,102,cross_1,50.38,0.415,102.54,91.31,47.3,Normal
5,102,cross_2,50.38,0.374,138.0,167.282,47.14,Normal
5,102,cross_3,50.28,0.177,178.38,151.39,46.32,Normal
5,105,cross_0,46.83,-0.022,80.06,33.737,44.96,Normal
5,105,cross_1,50.25,-0.375,98.15,70.186,47.11,Normal
5,105,cross_2,50.27,-0.304,133.56,164.679,46.83,Normal
5,105,cross_3,50.19,-0.238,173.95,156.618,46.55,Normal
5,108,cross_0,46.9,0.191,76.51,33.738,45.65,Normal
5,108,cross_1,50.3,0.142,94.23,35.511,46.19,Normal
5,108,cross_2,50.37,0.281,129.41,161.27,46.76,Normal
5,108,cross_3,50.26,0.19,169.76,160.912,46.37,Normal
5,111,cross_0,46.89,-0.025,73.38,33.74,44.99,Normal
5,111,cross_1,50.14,-0.421,90.65,35.753,47.27,Normal
5,111,cross_2,50.3,-0.191,125.49,157.003,46.38,Normal
5,111,cross_3,50.26,-0.007,165.74,164.344,45.64,Normal
5,114,cross_0,46.76,-0.342,69.76,33.741,46.23,Normal
5,114,cross_1,50.22,0.202,86.63,35.938,46.41,Normal
5,114,cross_2,50.28,-0.056,121.25,151.805,45.84,Normal
5,114,cross_3,50.25,-0.012,161.47,166.967,45.66,Normal
5,117,cross_0,46.71,-0.156,65.6,33.743,45.47,Normal
5,117,cross_1,50.22,0.002,82.14,36.073,45.61,Normal
5,117,cross_2,50.24,-0.099,116.7,145.577,46.01,Normal
5,117,cross_3,50.39,0.364,156.93,168.82,47.1,Normal
5,120,cross_0,46.72,0.026,61.47,33.744,44.95,Normal
5,120,cross_1,50.28,0.158,77.66,36.164,46.25,Normal
5,120,cross_2,50.17,-0.206,112.14,138.179,46.42,Normal
5,120,cross_3,50.22,-0.461,152.4,169.927,47.45,Normal
5,120,cross_4,46.8,-9.665,205.57,69.949,64.87,Normal
5,123,cross_0,46.83,0.303,56.76,33.745,46.08,Normal
5,123,cross_1,50.37,0.266,72.67,36.219,46.7,Normal
5,123,cross_2,50.32,0.425,107.27,129.41,47.33,Normal
5,123,cross_3,50.31,0.242,147.62,170.303,46.59,Normal
5,123,cross_4,48.98,6.044,201.11,90.714,65.33,Normal
5,126,cross_0,46.74,-0.225,52.05,33.745,45.75,Normal
5,126,cross_1,50.14,-0.628,67.68,36.246,48.1,Normal
5,126,cross_2,50.35,0.07,102.41,118.97,45.91,Normal
5,126,cross_3,50.32,0.04,142.86,169.954,45.79,Normal
5,126,cross_4,50.32,3.726,196.51,106.387,60.53,Normal
5,129,cross_0,46.66,-0.241,47.97,33.746,45.94,Normal
5,129,cross_1,50.39,0.671,63.22,36.255,48.32,Normal
5,129,cross_2,50.38,0.093,97.85,106.365,46.01,Normal
5,129,cross_3,50.38,0.156,138.35,168.874,46.26,Normal
5,129,cross_4,50.32,0.02,192.07,118.997,45.71,Normal
5,132,cross_0,46.72,0.188,43.92,33.746,46.78,Normal
5,132,cross_1,50.36,-0.077,58.75,36.255,45.95,Normal
5,132,cross_2,50.18,-0.547,93.31,90.699,47.78,Normal
5,132,cross_3,50.33,-0.132,133.84,167.049,46.16,Normal
5,132,cross_4,50.36,0.107,187.63,129.441,46.06,Normal
5,135,cross_0,46.66,-0.186,40.6,33.747,48.41,Normal
5,135,cross_1,50.15,-0.578,54.86,36.255,47.9,Normal
5,135,cross_2,50.37,0.521,89.06,69.944,47.72,Normal
5,135,cross_3,50.28,-0.128,129.56,164.455,46.13,Normal
5,135,cross_4,50.28,-0.218,183.36,138.213,46.49,Normal
5,138,cross_0,46.81,0.414,36.7,33.747,52.19,Normal
5,138,cross_1,50.17,0.052,50.46,36.255,45.8,Normal
5,138,cross_2,50.2,-0.482,84.51,36.207,47.53,Normal
5,138,cross_3,50.27,-0.036,125.05,161.055,45.76,Normal
5,138,cross_4,50.28,-0.002,178.94,145.614,45.63,Normal
5,141,cross_0,46.67,-0.374,33.64,33.747,54.9,Normal
5,141,cross_1,50.27,0.272,46.67,36.255,47.06,Normal
5,141,cross_2,50.39,0.543,80.26,36.243,47.82,Normal
5,141,cross_3,50.22,-0.138,120.77,156.796,46.16,Normal
5,141,cross_4,50.24,-0.114,174.66,151.845,46.07,Normal
5,144,cross_0,46.77,0.266,31.57,33.748,56.79,Normal
5,144,cross_1,50.39,0.353,43.62,36.254,48.36,Normal
5,144,cross_2,50.13,-0.723,76.34,36.257,48.48,Normal
5,144,cross_3,50.27,0.133,116.73,151.605,46.15,Normal
5,144,cross_4,50.18,-0.167,170.54,157.046,46.26,Normal
5,147,cross_0,46.69,-0.22,29.88,33.748,58.68,Normal
5,147,cross_1,50.31,-0.231,40.76,36.255,49.28,Normal
5,147,cross_2,50.14,0.014,72.46,36.259,45.64,Normal
5,147,cross_3,50.2,-0.187,112.69,145.384,46.35,Normal
5,147,cross_4,50.2,0.049,166.4,161.316,45.79,Normal
5,150,cross_0,46.77,0.232,27.75,33.749,61.63,Normal
5,150,cross_1,50.23,-0.213,37.43,36.255,51.52,Normal
5,150,cross_2,50.26,0.354,68.25,36.258,47.03,Normal
5,150,cross_3,50.22,0.042,108.42,137.991,45.77,Normal
5,150,cross_4,50.33,0.375,162.12,164.728,47.13,Normal
5,153,cross_0,46.91,0.372,26.96,33.749,63.36,Normal
5,153,cross_1,50.22,-0.034,35.07,36.256,52.87,Normal
5,153,cross_2,50.28,0.037,64.41,36.258,45.76,Normal
